id,key,value,type
4180123162,street,Jalan Petitenget,addr
4180123162,amenity,restaurant,regular
4180123162,name,"MÉTIS Restaurant, Lounge & Gallery",regular
4180123162,phone,+62 361 4737888,regular
4180123162,website,metisbali.com,regular
4180123179,city,"Sanur Kaja, South Denpasar, Bali",addr
4180123179,postcode,80237,addr
4180123179,street,Jalan Gang Tunjung Biru,addr
4180123179,name,Jalan Sedap Malam / Gang Tunjung Biru,regular
4180123331,city,"Seminyak, Kuta, Bali, Indonesia",addr
4180123331,postcode,80361,addr
4180123331,street,Jalan Double Six,addr
4180123331,name,Double Six Beach,regular
4180123331,natural,beach,regular
4180123975,city,"Abian Base, Kuta, Bali, Indonesia",addr
4180123975,housenumber,77,addr
4180123975,postcode,80362,addr
4180123975,street,Jalan Mertanadi II,addr
4180123975,amenity,cafe,regular
4180123975,name,DOMBA COFFEE FACTORY,regular
4180123975,phone,+62851-0042-1164,regular
4180128546,city,"Seminyak, Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180128546,housenumber,66,addr
4180128546,postcode,80361,addr
4180128546,street,Jalan Pantai Double Six,addr
4180128546,name,Double-Six Luxury Hotel,regular
4180128546,phone,+62361 730466,regular
4180128546,tourism,hotel,regular
4180137731,city,"Denpasar, Bali",addr
4180137731,postcode,80239,addr
4180137731,street,Jalan Drupadi XIV,addr
4180137731,name,Jalan Drupadi XIV,regular
4180138890,city,"Tuban, Kuta, Bali",addr
4180138890,postcode,80361,addr
4180138890,street,Jalan Raya Tuban,addr
4180138890,amenity,restaurant,regular
4180138890,name,RM. ACC Minang,regular
4180138890,phone,+62 361 755568,regular
4180138997,city,"Sesetan, Denpasar Sel., Kota Denpasar, Bali, Indonesia",addr
4180138997,housenumber,3,addr
4180138997,postcode,80223,addr
4180138997,street,Jalan Dukuh Sari,addr
4180138997,building,residential,regular
4180138997,name,Dukuh Sari Residence,regular
4180145389,city,"Legian, Bali, Indonesia",addr
4180145389,postcode,80361,addr
4180145389,street,Jalan Batu Pageh Gg. Melani,addr
4180145389,name,Duo Legian Hotel,regular
4180145389,tourism,hotel,regular
4180162499,city,"Denpasar, Bali",addr
4180162499,postcode,80119,addr
4180162499,street,Jalan Gunung Penulisan,addr
4180162499,name,Jalan Gunung Penulisan,regular
4180162499,tourism,hotel,regular
4180232241,city,East Denpasar,addr
4180232241,housenumber,Nomor 6,addr
4180232241,postcode,80226,addr
4180232241,street,Jalan Letda Tantular,addr
4180232241,amenity,restaurant,regular
4180232241,cuisine,noodle,regular
4180232241,name,Mie Kober Renon,regular
4180257089,city,North Kuta,addr
4180257089,housenumber,Nomor 106,addr
4180257089,postcode,80361,addr
4180257089,street,Jalan Petitenget,addr
4180257089,amenity,bar,regular
4180257089,name,Mirror Lounge & Club,regular
4180257089,phone,"-8.676387, 115.155813",regular
4180257320,city,"Kuta, Badung, Bali",addr
4180257320,postcode,80361,addr
4180257320,street,Jalan Puri Gerenceng,addr
4180257320,name,Jalan Puri Gerenceng,regular
4180259501,city,"Pemogan, South Denpasar, Bali",addr
4180259501,postcode,80221,addr
4180259501,street,Jalan Raya Pemogan,addr
4180259501,name,Jalan Raya Pemogan,regular
4180259549,city,"Kuta, Badung, Bali",addr
4180259549,postcode,80361,addr
4180259549,street,Jalan Raya Kuta Gang Sada Sari,addr
4180259549,name,Jalan Raya Kuta Gang Sada Sari,regular
4180262885,city,"Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180262885,housenumber,42,addr
4180262885,postcode,80361,addr
4180262885,street,Jalan Kartika Plaza,addr
4180262885,name,EDEN Hotel Kuta Bali,regular
4180262885,phone,+62361 3002121,regular
4180262885,tourism,hotel,regular
4180263508,city,"Seminyak, Kuta, Bali",addr
4180263508,postcode,80361,addr
4180263508,street,Jalan Camplung Tanduk,addr
4180263508,amenity,bar,regular
4180263508,name,Mixwell Bar & Lounge,regular
4180263508,phone,+62 819-9968-1789,regular
4180266427,city,"Dauh Puri Kauh, Denpasar Bar., Kota Denpasar, Bali, Indonesia",addr
4180266427,housenumber,162,addr
4180266427,postcode,80113,addr
4180266427,street,Jalan Nusa Kambangan,addr
4180266427,name,Erlangga 2,regular
4180266427,phone,+62361 228860,regular
4180266427,shop,gift,regular
4180267364,city,"Kerobokan Kelod, Kuta, Bali",addr
4180267364,postcode,80361,addr
4180267364,street,Jalan Gg. Boom Baba,addr
4180267364,name,Spunky Premiere Kuta,regular
4180267364,tourism,hotel,regular
4180267755,city,Denpasar,addr
4180267755,housenumber,Nomor 27,addr
4180267755,postcode,80361,addr
4180267755,street,Jalan Teuku Umar,addr
4180267755,name,MM Juice,regular
4180267755,phone,+62 361 264981,regular
4180279089,city,"Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180279089,postcode,80361,addr
4180279089,street,Jalan Komplek Istana Kuta Galleria Blok Ethnic No. 12/12,addr
4180279089,name,Everyday Smart Hotel,regular
4180279089,phone,+62361 769036,regular
4180279089,tourism,hotel,regular
4180280878,city,"Denpasar, Bali",addr
4180280878,housenumber,25,addr
4180280878,postcode,80119,addr
4180280878,street,Jalan Purademak II,addr
4180280878,name,Gang Purademak II No.25,regular
4180284490,city,"Seminyak, Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180284490,postcode,80361,addr
4180284490,street,Jalan Drupadi,addr
4180284490,name,FM's Salon and Spa,regular
4180284490,shop,hairdresser,regular
4180287972,city,"Jimbaran, Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180287972,postcode,80361,addr
4180287972,street,Jalan Kampus Undayana,addr
4180287972,amenity,university,regular
4180287972,name,Fakultas Hukum Universitas Udayana,regular
4180291211,city,"Sesetan, Denpasar, Bali",addr
4180291211,postcode,80223,addr
4180291211,street,Jalan Pulau Saelus II,addr
4180291211,name,Jalan Pulau Saelus II,regular
4180291919,city,South Denpasar,addr
4180291919,housenumber,Nomor 35,addr
4180291919,postcode,80227,addr
4180291919,street,Jalan Bypass Ngurah Rai,addr
4180291919,amenity,place_of_worship,regular
4180291919,name,Morning Star Indonesia - Bali Church,regular
4180295224,city,"Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180295224,housenumber,8,addr
4180295224,postcode,80361,addr
4180295224,street,Jalan Khayangan Suci,addr
4180295224,name,Favehotel Kuta Square,regular
4180295224,phone,+62361 8465959,regular
4180295224,tourism,hotel,regular
4180303498,city,"Seminyak, Kabupaten Badung, Bali, Indonesia",addr
4180303498,housenumber,89,addr
4180303498,postcode,80361,addr
4180303498,street,Jalan Sunset Road,addr
4180303498,name,favehotel Sunset Seminyak,regular
4180303498,tourism,hotel,regular
4180306390,city,"Dauh Puri Kauh, West Denpasar, Bali",addr
4180306390,postcode,80113,addr
4180306390,street,Jalan Pulau Misol 1,addr
4180306390,name,Jalan Pulau Misol,regular
4180310491,city,"Tuban, Badung, Bali",addr
4180310491,housenumber,"Drop Zone, Domestic Terminal No.1",addr
4180310491,postcode,80361,addr
4180310491,street,Jalan Gusti Ngurah Rai,addr
4180310491,amenity,cafe,regular
4180310491,name,Starbucks DPS - Bali Intl Airport,regular
4180314174,city,Denpasar,addr
4180314174,postcode,80222,addr
4180314174,street,Jalan Pulau Moyo Gang Umasari,addr
4180314174,name,Jalan Pulau Moyo Gang Umasari,regular
4180315087,city,"Pedungan, South Denpasar, Bali",addr
4180315087,postcode,80222,addr
4180315087,street,Jalan Pulau Moyo,addr
4180315087,name,Jalan Pulau Moyo,regular
4180327221,city,"Denpasar, Bali",addr
4180327221,postcode,80119,addr
4180327221,street,Jalan Pulau Galang,addr
4180327221,name,Jalan Pulau Galang,regular
4180334589,city,"Legian, Kuta, Bali",addr
4180334589,housenumber,No. 88,addr
4180334589,postcode,80361,addr
4180334589,street,"Jalan Nakula Timur, Gg. Marga Ayu",addr
4180334589,name,Nakula Stay Kuta,regular
4180334589,phone,+62 361 4726140,regular
4180334589,tourism,guest_house,regular
4180334589,website,nakulastaybali.com,regular
4180342871,city,"Banjar Pande Mas, Kuta, Badung, Bali",addr
4180342871,housenumber,Shopping Arcade Area Hotel Mercure,addr
4180342871,postcode,80361,addr
4180342871,street,Jalan Pantai Kuta,addr
4180342871,amenity,cafe,regular
4180342871,name,Starbucks Pantai Kuta,regular
4180342871,phone,+62 361 8496020,regular
4180347023,city,"Kabupaten Badung, Bali",addr
4180347023,country,ID,addr
4180347023,postcode,80361,addr
4180347023,street,Jalan Kartika Plaza,addr
4180347023,amenity,restaurant,regular
4180347023,name,Flapjaks Kartika Plaza,regular
4180347023,phone,+62361 763100,regular
4180352789,city,"Badung, Bali",addr
4180352789,housenumber,Nomor 120 C,addr
4180352789,postcode,80361,addr
4180352789,street,Jalan Raya Kuta,addr
4180352789,amenity,restaurant,regular
4180352789,name,Nasi Pedas Ibu Andika,regular
4180352789,phone,+62 821-4757-4022,regular
4180357689,city,"Denpasar, Bali",addr
4180357689,postcode,80363,addr
4180357689,street,Jalan Pratama Gang Nusa,addr
4180357689,name,Jalan Pratama Gang Nusa,regular
4180359533,city,"Kerobokan, Kuta, Bali, Indonesia",addr
4180359533,housenumber,7,addr
4180359533,postcode,80361,addr
4180359533,street,Jalan Raya Petitenget,addr
4180359533,name,Favehotel Umalas,regular
4180359533,phone,+62361 733543,regular
4180359533,tourism,hotel,regular
4180368818,city,"Tuban, Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180368818,housenumber,17XX,addr
4180368818,postcode,80361,addr
4180368818,street,"Jalan By Pass Ngurah Rai,",addr
4180368818,name,FunAsia Tour Travel,regular
4180368818,shop,travel_agency,regular
4180375279,city,"Badung, Bali",addr
4180375279,housenumber,Nomor 788,addr
4180375279,postcode,80361,addr
4180375279,street,Jalan Dewi Sri,addr
4180375279,amenity,restaurant,regular
4180375279,name,Nasi Tempong Indra,regular
4180375279,phone,+62 812-3458-3033,regular
4180375279,website,nasitempongindra.net,regular
4180376153,city,"Banjar Pengabetan, Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180376153,postcode,80361,addr
4180376153,street,Jalan Benesari,addr
4180376153,name,Four Points by Sheraton Bali,regular
4180376153,phone,+62361 8496606,regular
4180376153,tourism,hotel,regular
4180379628,city,"Legian, Kuta, Kabupaten Badung, Bali",addr
4180379628,postcode,80361,addr
4180379628,street,Jalan Nakula,addr
4180379628,name,Suji Apartment,regular
4180379628,tourism,hotel,regular
4180382396,city,"Pemogan, Bali, Indonesia",addr
4180382396,housenumber,2X,addr
4180382396,postcode,80221,addr
4180382396,street,Jalan Kepaon Indah swung,addr
4180382396,amenity,restaurant,regular
4180382396,name,Fukudako Japanese Restaurant,regular
4180383976,city,"Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180383976,housenumber,17,addr
4180383976,postcode,80361,addr
4180383976,street,Jalan Raya Kuta,addr
4180383976,name,Gajah Bali M.I.C.E & Leisure,regular
4180383976,shop,travel_agency,regular
4180387342,city,"Bali, Indonesia",addr
4180387342,housenumber,200,addr
4180387342,postcode,80223,addr
4180387342,street,"Jalan Raya Sesetan (100 meter selatan I/A/L/F),",addr
4180387342,amenity,cafe,regular
4180387342,name,Funny Pancake 'n Coffee,regular
4180388671,city,"Seminyak, Bali",addr
4180388671,housenumber,Nomor 1,addr
4180388671,postcode,80361,addr
4180388671,street,Jalan Gn. Tangkuban Perahu,addr
4180388671,name,Nata T-House,regular
4180388671,tourism,hotel,regular
4180388672,city,"Kuta, Badung, Bali",addr
4180388672,housenumber,No.23,addr
4180388672,postcode,80361,addr
4180388672,street,Jalan Sunset Road,addr
4180388672,name,Sun Boutique Hotel,regular
4180388672,phone,+62 361 8947045,regular
4180388672,tourism,hotel,regular
4180396464,city,"Denpasar, Bali",addr
4180396464,postcode,80223,addr
4180396464,street,Jalan Piranha 2,addr
4180396464,name,Jalan Piranha II,regular
4180398889,city,"Kuta, Kabupaten Badung, Bali, Indonesia",addr
4180398889,postcode,80361,addr
4180398889,street,Jalan Plawa,addr
4180398889,name,Jalan Plawa,regular
4180398897,city,"Kuta, Badung, Bali",addr
4180398897,housenumber,No. 123,addr
4180398897,postcode,80361,addr
4180398897,street,Jalan Legian,addr
4180398897,name,Sun Island Hotel & Spa Legian,regular
4180398897,phone,+62 361 8469888,regular
4180398897,tourism,hotel,regular
4180398897,website,sunislandbali.com,regular
4180400889,city,"Kuta,Bali",addr
4180400889,housenumber,Nomor RA 03,addr
4180400889,postcode,80361,addr
4180400889,street,Jalan Sunset,addr
4180400889,amenity,clinic,regular
4180400889,name,Natasha Skin Clinic Center - Kuta,regular
4180401426,city,"Kabupaten Badung, Bali, Indonesia",addr
4180401426,postcode,80361,addr
4180401426,street,Jalan Bypass Ngurah Rai,addr
4180401426,amenity,cinema,regular
4180401426,name,Cinema Galeria XXI,regular
4180401426,phone,+62361 767021,regular
4180406281,city,"Pemecutan Klod, Denpasar Bar., Kota Denpasar, Bali, Indonesia",addr
4180406281,postcode,80119,addr
4180406281,street,Jalan Gg. 10,addr
4180406281,name,Gang 100,regular
4180415839,city,"Kerobokan Kelod, North Kuta, Bali",addr
4180415839,postcode,80361,addr
4180415839,street,Jalan Petitenget,addr
4180415839,name,Jalan Petitenget,regular
4180415857,city,"Kuta, Badung, Bali",addr
4180415857,postcode,80361,addr
4180415857,street,Jalan Perum Dalung Permai,addr
4180415857,name,Jalan Perum Dalung Permai,regular
4180421245,city,"Seminyak, Kuta",addr
4180421245,postcode,80361,addr
4180421245,street,Jalan Gang Baik-Baik II,addr
4180421245,name,Gang Baik-Baik II,regular
4180427490,city,"Tuban, Kuta, Badung, Bali",addr
4180427490,housenumber,No.333 X,addr
4180427490,postcode,80361,addr
4180427490,street,Jalan Tuban,addr
4180427490,amenity,restaurant,regular
4180427490,name,Sungai Seafood,regular
4180427491,city,"Kuta, Badung, Bali",addr
4180427491,housenumber,104,addr
4180427491,postcode,80361,addr
4180427491,street,Jalan Raya Kuta,addr
4180427491,amenity,pub,regular
4180427491,name,NAV,regular
4180427491,phone,+62 361 761124,regular
4180427491,website,nav.co.id,regular
4180428008,city,"Sidakarya, Denpasar Sel., Kota Denpasar, Bali, Indonesia",addr
4180428008,postcode,80224,addr
4180428008,street,Jalan Gang Baja,addr
4180428008,name,Gang Baja,regular
4180434054,city,"West Denpasar, Bali",addr
4180434054,housenumber,Nomor 8 Blok A-15,addr
4180434054,postcode,80113,addr
4180434054,street,Jalan Teuku Umar,addr
4180434054,building,karaoke/family_karaoke,regular
4180434054,name,NAV Karaoke Teuku Umar,regular
4180436629,city,"Kedonganan, Jimbaran, Badung, Bali",addr
4180436629,postcode,80361,addr
4180436629,street,Jalan Gang Batu Hijau,addr
4180436629,name,Gang Batu Hijau,regular
4180438377,city,"Padangsambian, Denpasar Bar., Kota Denpasar, Bali, Indonesia",addr
4180438377,postcode,80117,addr
4180438377,street,Jalan Gang Buana Dwipa,addr
4180438377,name,Gang Buana Dwipa,regular
4180438418,city,South Denpasar,addr
4180438418,housenumber,Nomor 21 X,addr
4180438418,postcode,80223,addr
4180438418,street,Jalan Gurita 1,addr
4180438418,amenity,pub,regular
4180438418,name,New Bahari Karaoke,regular
4180438418,phone,+62 361 729137,regular
4180438418,website,newbahari.com,regular
4180439990,city,"Kuta, Badung, Bali",addr
4180439990,housenumber,No.11,addr
4180439990,postcode,80361,addr
4180439990,street,Jalan Dewi Sri Sunset Road,addr
4180439990,name,Sunset Residence Condotel,regular
4180439990,tourism,hotel,regular
4180444090,name,ananda cottages,regular
4180444090,tourism,hotel,regular
4180448045,city,Denpasar,addr
4180448045,postcode,80361,addr
4180448045,street,Jalan Pandu,addr
4180448045,name,Jalan Pandu,regular
4180449842,city,"Kuta, Badung, Bali",addr
4180449842,postcode,80361,addr
4180449842,street,Jalan Pandawa,addr
4180449842,name,Jalan Pandawa,regular
4180450125,city,"Badung, Bali",addr
4180450125,housenumber,Nomor 9 XX,addr
4180450125,postcode,80361,addr
4180450125,street,Jalan Puri Grenceng,addr
4180450125,name,Next Tuban Bali,regular
4180450125,tourism,hotel,regular
4180450141,city,"Batubulan, Sukawati, Kabupaten Gianyar, Bali, Indonesia",addr
4180450141,postcode,80582,addr
4180450141,street,Jalan Gang Camar,addr
4180450141,name,Gang Camar,regular
4180454521,city,"Denpasar, Bali",addr
4180454521,postcode,80111,addr
4180454521,street,Jalan Palapa XI,addr
4180454521,name,Jalan Palapa XI,regular
4180455604,city,Denpasar,addr
4180455604,postcode,80223,addr
4180455604,street,Jalan Pakis Aji,addr
4180455604,name,Jalan Pakisaji,regular
4180455613,city,"Dauh Puri Klod, West Denpasar, Bali",addr
4180455613,postcode,80114,addr
4180455613,street,Jalan P.B. Sudirman,addr
4180455613,name,Jalan P.B. Sudirman,regular
4180456608,city,"Pemogan, Denpasar Sel., Kota Denpasar, Bali, Indonesia",addr
4180456608,postcode,80221,addr
4180456608,street,Jalan Gang Dwi Tunggal,addr
4180456608,name,Gang Dwi Tunggal,regular
4180470393,city,"Ubung Kraja, North Denpasar, Bali",addr
4180470393,postcode,80364,addr
4180470393,street,Jalan Nuansa Utama VIII,addr
4180470393,name,Jalan Nuansa Utama VIII,regular
4180473839,city,"Benoa, South Kuta, Bali",addr
4180473839,postcode,80361,addr
4180473839,street,Jalan Nuansa Utama Timur,addr
4180473839,name,Jalan Nuansa Utama Timur,regular
4180474589,city,"Denpasar, Bali",addr
4180474589,postcode,80221,addr
4180474589,street,Jalan Gg. Happy,addr
4180474589,name,Gang Happy,regular
4180481767,city,"Sesetan, Denpasar Sel., Kota Denpasar, Bali, Indonesia",addr
4180481767,postcode,80223,addr
4180481767,street,Jalan Gang Ikan Pari,addr
4180481767,name,Gang Ikan Pari,regular
4180483890,city,North Kuta,addr
4180483890,housenumber,Nomor 1,addr
4180483890,postcode,80361,addr
4180483890,street,Jalan Umalas 1,addr
4180483890,amenity,restaurant,regular
4180483890,name,Nook Restaurant,regular
4180483890,opening_hours,8AM–11PM,regular
4180483890,phone,+62 361 8475625,regular
4180489328,city,"Kerobokan Kelod, Kuta, Badung, Bali",addr
4180489328,housenumber,168,addr
4180489328,postcode,80361,addr
4180489328,street,Jalan Petitenget,addr
4180489328,name,Swiss-Belhotel Petitenget,regular
4180489328,phone,+62 361 8499688,regular
4180489328,tourism,hotel,regular
4180489328,website,swiss-belhotel.com,regular
4180490048,city,"Kuta, Badung, Bali",addr
4180490048,postcode,80361,addr
4180490048,street,Jalan Raya Padang Luwih,addr
4180490048,building,residential,regular
4180490048,name,Perumahan Griya Kencana,regular
4180495899,city,"Kuta, South Denpasar, Bali",addr
4180495899,housenumber,Gg. I,addr
4180495899,postcode,80361,addr
4180495899,street,Jalan cafe dewi,addr
4180495899,name,Swarhaloka Residence,regular
4180495899,phone,+62 896-9342-1159,regular
4180495899,tourism,hotel,regular
4180495899,website,swarhaloka-residence.com,regular
4180498162,city,"Kuta, Bali, Indonesia",addr
4180498162,housenumber,Nomor 20,addr
4180498162,postcode,80361,addr
4180498162,street,Jalan Kubu Anyar 1,addr
4180498162,name,Ohana Hotel,regular
4180498162,tourism,hotel,regular
4180504291,city,Sidakarya,addr
4180504291,postcode,80224,addr
4180504291,street,Jalan Gg. Kelana,addr
4180504291,name,Gang Kelana,regular
4180507890,city,"Nusa Dua, Bali",addr
4180507890,postcode,80363,addr
4180507890,street,"Jalan Pantai Mengiat, ITDC Complex Nusa Dua",addr
4180507890,name,Novotel Nusa Dua Hotel & Residence,regular
4180507890,phone,+62 361 8480555,regular
4180507890,tourism,hotel,regular
4180507890,website,accorhotels.com,regular
4180510755,city,West Denpasar,addr
4180510755,housenumber,Nomor 7,addr
4180510755,postcode,80112,addr
4180510755,street,Jalan Nuansa Udayana,addr
4180510755,building,residential,regular
4180510755,name,Nuansa Utama IV/7 Jimbaran,regular
4180513110,city,"Ungasan, Kuta Selatan",addr
4180513110,postcode,80361,addr
4180513110,street,Jalan Gg. Mandara,addr
4180513110,name,Gang Mandara,regular
4180514636,city,"Nusa Dua, Bali",addr
4180514636,housenumber,Lot North 4,addr
4180514636,postcode,80363,addr
4180514636,street,Jalan Kawasan Pariwisata Nusa Dua Bali,addr
4180514636,name,Nusa Dua Hotel & Spa Bali,regular
4180514636,phone,+62 361 771210,regular
4180514636,tourism,hotel,regular
4180514636,website,nusaduahotel.com,regular
4180515900,city,"Kuta, Badung, Bali",addr
4180515900,housenumber,No.101,addr
4180515900,postcode,80361,addr
4180515900,street,Jalan Sunset Road,addr
4180515900,name,Swiss-Belhotel Rainforest,regular
4180515900,phone,+62 361 8465680,regular
4180515900,tourism,hotel,regular
4180515900,website,swiss-belhotel.com,regular
4180523947,city,"Pemecutan Klod Denpasar Bar. Kota Denpasar, Bali Indonesia",addr
4180523947,postcode,80119,addr
4180523947,street,Jalan Pura Demak GG 1,addr
4180523947,name,Gang Pura Demak 1,regular
4180527659,city,"Badung, Bali",addr
4180527659,housenumber,Nomor 18 X,addr
4180527659,postcode,80361,addr
4180527659,street,Jalan Bypass Ngurah Rai,addr
4180527659,name,"Onasis Bed, Resting And Spa",regular
4180527659,tourism,hotel,regular
4180531349,city,"Sanur, Denpasar, Bali",addr
4180531349,housenumber,No.99A,addr
4180531349,postcode,80228,addr
4180531349,street,Jalan Danau Tamblingan,addr
4180531349,name,Swiss-Belresort Watu Jimbar,regular
4180531349,tourism,hotel,regular
4180532101,city,"Legian, Kuta, Kabupaten Badung, Bali",addr
4180532101,postcode,80361,addr
4180532101,street,Jalan Padma Utara,addr
4180532101,name,Swiss-Belinn Legian,regular
4180532101,phone,+62 361 760300,regular
4180532101,tourism,hotel,regular
4180532101,website,swiss-belhotel.com,regular
4180537548,city,"Denpasar, Bali",addr
4180537548,housenumber,Nomor 28,addr
4180537548,postcode,80119,addr
4180537548,street,Jalan Marlboro XVII,addr
4180537548,name,Only One 2 Homestay,regular
4180537548,tourism,guest_house,regular
4180545951,city,"Pemogan, South Denpasar, Bali",addr
4180545951,postcode,80221,addr
4180545951,street,Jalan Gg. Ratna Indah,addr
4180545951,name,Gang Ratna Indah,regular
4180549844,city,"Denpasar, Bali",addr
4180549844,postcode,80119,addr
4180549844,street,Jalan Pura Demak,addr
4180549844,name,Only One 3,regular
4180549844,tourism,guest_house,regular
4180550843,city,"Kuta, Kabupaten Badung, Bali",addr
4180550843,postcode,80361,addr
4180550843,street,Jalan By Pass Ngurah Rai,addr
4180550843,name,"T Galleria By DFS, Bali",regular
4180550843,shop,mall,regular
4180555183,city,"Sesetan, Denpasar Sel., Kota Denpasar, Bali, Indonesia",addr
4180555183,postcode,80223,addr
4180555183,street,Jalan Gg. Ratna Sari,addr
4180555183,name,Gang Ratna Sari II,regular
4180556374,city,South Denpasar,addr
4180556374,postcode,80221,addr
4180556374,street,Jalan Gang Sawah,addr
4180556374,name,Gang Sawah,regular
4180560738,city,"Denpasar, Bali",addr
4180560738,postcode,80361,addr
4180560738,street,Jalan Raya Ngurah Rai,addr
4180560738,name,Operation Building PT Angkasa Pura (Persero) Ngurah Rai Bali,regular
4180561477,city,"Pemogan, South Denpasar, Bali",addr
4180561477,housenumber,324,addr
4180561477,postcode,80221,addr
4180561477,street,Jalan Pulau Galang,addr
4180561477,name,Taman Ayu Town House,regular
4180561477,phone,+62 361 484999,regular
4180561477,tourism,hotel,regular
4180561477,website,tamanayu.com,regular
4180562190,city,"Legian, Kuta, Badung, Bali",addr
4180562190,postcode,80361,addr
4180562190,street,Jalan Patih Jelantik,addr
4180562190,amenity,restaurant,regular
4180562190,name,Take Japanese Restaurant,regular
4180562190,phone,+62 361 759745,regular
4180564904,city,"Sesetan, Denpasar Sel., Kota Denpasar, Bali, Indonesia",addr
4180564904,postcode,80223,addr
4180564904,street,Jalan Gang Ratna Indah Gelogor Carik,addr
4180564904,name,Gang Ratna Indah Gelogor Carik,regular
4180589968,city,"Kuta Utara, Kabupaten Badung, Bali, Indonesia",addr
4180589968,postcode,80361,addr
4180589968,street,Jalan Gg. Sok,addr
4180589968,name,Gang Soka,regular
4180593715,city,"Jimbaran, Kuta, Bali",addr
4180593715,postcode,80361,addr
4180593715,street,Jalan Taman Baruna Blok Anggrek,addr
4180593715,leisure,park,regular
4180593715,name,Taman Baruna Blok Anggrek,regular
4180594436,city,"Legian, Bali",addr
4180594436,postcode,80361,addr
4180594436,street,Jalan Padma Utara,addr
4180594436,name,Ossotel,regular
4180594436,phone,+62 361 754122,regular
4180594436,tourism,hotel,regular
4180594436,website,ossotel.com,regular
4180594637,city,"Pedungan, South Denpasar, Bali",addr
4180594637,postcode,80222,addr
4180594637,street,Jalan JL.Gurita I,addr
4180594637,name,JL.Gurita IV,regular
4180597787,city,Pemogan,addr
4180597787,postcode,80221,addr
4180597787,street,Jalan Gg. Wisat,addr
4180597787,name,Gang Wisata,regular
4180603426,city,"Pemogan, Denpasar Sel., Kota Denpasar, Bali, Indonesia",addr
4180603426,postcode,80221,addr
4180603426,street,Jalan Gg.Tanjun,addr
4180603426,name,Gang Tanjung,regular
4180606501,city,"Denpasar, Bali",addr
4180606501,housenumber,Nomor 3X,addr
4180606501,postcode,80223,addr
4180606501,street,Jalan Palapa XI,addr
4180606501,leisure,sports_centre,regular
4180606501,name,Palapa Fitness Center,regular
4180607990,city,West Denpasar,addr
4180607990,postcode,80119,addr
4180607990,street,Jalan Gunung Kalimutu,addr
4180607990,building,residence/residential,regular
4180607990,name,Padepokan Kalimutu,regular
4180613397,city,"Jimbaran, Bali",addr
4180613397,housenumber,No. 1,addr
4180613397,postcode,80362,addr
4180613397,street,Jalan Danau Batur Raya,addr
4180613397,building,residential,regular
4180613397,name,Taman Griya Residence,regular
4180618083,city,"Denpasar, Bali",addr
4180618083,postcode,80114,addr
4180618083,street,Jalan Waturenggong Gang 17,addr
4180618083,name,Gang XVII,regular
4180624609,city,"Legian, Bali",addr
4180624609,housenumber,Nomor 1,addr
4180624609,postcode,80361,addr
4180624609,street,Jalan Padma,addr
4180624609,name,Padma Resort Bali At Legian,regular
4180624609,tourism,hotel,regular
4180631557,city,"Ubung Kaja, North Denpasar, Bali",addr
4180631557,housenumber,No. 382,addr
4180631557,postcode,80116,addr
4180631557,street,Jalan Cokroaminoto,addr
4180631557,amenity,school,regular
4180631557,name,Taman Rama Gandhi School,regular
4180640355,city,"Tuban, Badung, Bali",addr
4180640355,postcode,80361,addr
4180640355,street,Jalan Gusti Ngurah Rai,addr
4180640355,aeroway,terminal,regular
4180640355,name,Arrival Hall,regular
4180649060,city,"Taman Pancing (Pemogan), Denpasar, Bali",addr
4180649060,housenumber,3,addr
4180649060,postcode,80228,addr
4180649060,street,Jalan Tukad Baru,addr
4180649060,name,Alchemist Boutique,regular
4180649060,shop,boutique,regular
4180657601,city,South Kuta,addr
4180657601,housenumber,Nomor 53,addr
4180657601,postcode,80362,addr
4180657601,street,Jalan Danau Batur,addr
4180657601,name,Palma Bed & Breakfast,regular
4180657601,phone,+62 361 8479788,regular
4180657601,tourism,hostel,regular
4180661889,city,"Jimbaran, Kuta, Badung, Bali",addr
4180661889,postcode,80361,addr
4180661889,street,Jalan Pertanian,addr
4180661889,name,Jalan Pertanian,regular
4180669046,city,"Tabanan, Bali",addr
4180669046,postcode,82162,addr
4180669046,street,Jalan Raya Tanah Lot,addr
4180669046,amenity,place_of_worship,regular
4180669046,name,Tanah Lot Temple,regular
4180669046,religion,hindu,regular
4180669047,city,"Kuta, Bali",addr
4180669047,postcode,80361,addr
4180669047,street,Jalan Pantai Kuta,addr
4180669047,name,Pantai Kuta Bali,regular
4180669047,natural,beach,regular
4180673044,city,"Tohpati, Bali, Indonesia",addr
4180673044,postcode,80752,addr
4180673044,street,Jalan By Pass Ngurah Rai,addr
4180673044,craft,pottery,regular
4180673044,name,Bali Art Ceramics,regular
4180673044,phone,+62361 462078,regular
4180677901,city,"Badung, Bali",addr
4180677901,postcode,80612,addr
