id,key,value,type
381936182,name,Jalan Sekar Tunjung 10,regular
381936183,building,yes,regular
381936184,building,yes,regular
381936185,building,yes,regular
381936186,building,yes,regular
381936187,building,yes,regular
381936188,building,yes,regular
381936189,building,yes,regular
381937337,landuse,residential,regular
381937337,name,Perumahan Jepun Kuning,regular
381937340,city,Denpasar,addr
381937340,housenumber,7,addr
381937340,street,Jalan Jepun Putih,addr
381937340,landuse,industrial,regular
381937340,name,Muji Motor,regular
381937340,shop,car_repair,regular
381937343,building,industrial,regular
381937345,building,industrial,regular
381937347,building,yes,regular
381937349,building,yes,regular
381937351,building,yes,regular
381937353,city,Denpasar,addr
381937353,housenumber,2,addr
381937353,street,Jalan Jepun Putih,addr
381937353,amenity,childcare,regular
381937353,building,yes,regular
381937353,name,Rumah Bersalin Bunda Setia,regular
381937354,city,Denpasar,addr
381937354,housenumber,25,addr
381937354,street,Jalan Bypass Gatot Subroto,addr
381937354,building,yes,regular
381937354,name,Toko Kencana Surya,regular
381937354,shop,doityourself,regular
381937355,building,yes,regular
381937356,building,yes,regular
381937357,building,yes,regular
381937358,building,yes,regular
381937359,building,yes,regular
381937360,building,yes,regular
381937361,city,Denpasar,addr
381937361,street,Jalan Sekar Jepun,addr
381937361,building,warehouse,regular
381937361,name,Tiga Manunggal Maju Bersama,regular
381937362,landuse,commercial,regular
381937362,name,Plasa Telkom,regular
381937362,office,telecommunication,regular
381937363,building,commercial,regular
381937364,city,Denpasar,addr
381937364,street,Jalan Sekar Jepun,addr
381937364,building,warehouse,regular
381937364,levels,1,building
381937364,name,Catur Sentosa Anugerah,regular
381937365,building,yes,regular
381937986,building,apartments,regular
381937986,levels,3,building
381937987,building,apartments,regular
381937987,levels,3,building
383055557,crop,rice,regular
383055557,landuse,farmland,regular
383055558,crop,rice,regular
383055558,landuse,farmland,regular
383055559,crop,rice,regular
383055559,landuse,farmland,regular
383055560,crop,rice,regular
383055560,landuse,farmland,regular
383055561,crop,rice,regular
383055561,landuse,farmland,regular
383055562,crop,rice,regular
383055562,landuse,farmland,regular
383055563,crop,rice,regular
383055563,landuse,farmland,regular
383055564,crop,rice,regular
383055564,landuse,farmland,regular
383055565,crop,rice,regular
383055565,landuse,farmland,regular
383055566,crop,rice,regular
383055566,landuse,farmland,regular
383055567,crop,rice,regular
383055567,landuse,farmland,regular
383055568,crop,rice,regular
383055568,landuse,farmland,regular
383055569,crop,rice,regular
383055569,landuse,farmland,regular
383055570,crop,rice,regular
383055570,landuse,farmland,regular
383055571,crop,rice,regular
383055571,landuse,farmland,regular
383055572,crop,rice,regular
383055572,landuse,farmland,regular
383055573,crop,rice,regular
383055573,landuse,farmland,regular
383055574,crop,rice,regular
383055574,landuse,farmland,regular
383055575,crop,rice,regular
383055575,landuse,farmland,regular
383055576,crop,rice,regular
383055576,landuse,farmland,regular
383055577,crop,rice,regular
383055577,landuse,farmland,regular
383055578,crop,rice,regular
383055578,landuse,farmland,regular
383055579,crop,rice,regular
383055579,landuse,farmland,regular
383055580,crop,rice,regular
383055580,landuse,farmland,regular
383055581,crop,rice,regular
383055581,landuse,farmland,regular
383055582,crop,rice,regular
383055582,landuse,farmland,regular
383055583,crop,rice,regular
383055583,landuse,farmland,regular
383055584,crop,rice,regular
383055584,landuse,farmland,regular
383055585,crop,rice,regular
383055585,landuse,farmland,regular
383055586,crop,rice,regular
383055586,landuse,farmland,regular
383055587,crop,rice,regular
383055587,landuse,farmland,regular
383055588,crop,rice,regular
383055588,landuse,farmland,regular
383055589,crop,rice,regular
383055589,landuse,farmland,regular
383055590,crop,rice,regular
383055590,landuse,farmland,regular
383055591,crop,rice,regular
383055591,landuse,farmland,regular
383055592,crop,rice,regular
383055592,landuse,farmland,regular
383055593,crop,rice,regular
383055593,landuse,farmland,regular
383055594,crop,rice,regular
383055594,landuse,farmland,regular
383055595,crop,rice,regular
383055595,landuse,farmland,regular
383055596,crop,rice,regular
383055596,landuse,farmland,regular
383055597,crop,rice,regular
383055597,landuse,farmland,regular
383055598,crop,rice,regular
383055598,landuse,farmland,regular
383055599,crop,rice,regular
383055599,landuse,farmland,regular
383055600,crop,rice,regular
383055600,landuse,farmland,regular
383055601,crop,rice,regular
383055601,landuse,farmland,regular
383055602,crop,rice,regular
383055602,landuse,farmland,regular
383055603,crop,rice,regular
383055603,landuse,farmland,regular
383055604,crop,rice,regular
383055604,landuse,farmland,regular
383055605,crop,rice,regular
383055605,landuse,farmland,regular
383055606,crop,rice,regular
383055606,landuse,farmland,regular
383055607,crop,rice,regular
383055607,landuse,farmland,regular
383055608,crop,rice,regular
383055608,landuse,farmland,regular
383055609,crop,rice,regular
383055609,landuse,farmland,regular
383056861,crop,rice,regular
383056861,landuse,farmland,regular
383056862,crop,rice,regular
383056862,landuse,farmland,regular
383056863,crop,rice,regular
383056863,landuse,farmland,regular
383056864,crop,rice,regular
383056864,landuse,farmland,regular
383056865,crop,rice,regular
383056865,landuse,farmland,regular
383056866,crop,rice,regular
383056866,landuse,farmland,regular
383056867,crop,rice,regular
383056867,landuse,farmland,regular
383056868,crop,rice,regular
383056868,landuse,farmland,regular
383056869,crop,rice,regular
383056869,landuse,farmland,regular
383056870,crop,rice,regular
383056870,landuse,farmland,regular
383056871,crop,rice,regular
383056871,landuse,farmland,regular
383056872,crop,rice,regular
383056872,landuse,farmland,regular
383056873,crop,rice,regular
383056873,landuse,farmland,regular
383056874,crop,rice,regular
383056874,landuse,farmland,regular
383056875,crop,rice,regular
383056875,landuse,farmland,regular
383056876,crop,rice,regular
383056876,landuse,farmland,regular
383056877,crop,rice,regular
383056877,landuse,farmland,regular
383056878,crop,rice,regular
383056878,landuse,farmland,regular
383056879,crop,rice,regular
383056879,landuse,farmland,regular
383056880,crop,rice,regular
383056880,landuse,farmland,regular
383056881,crop,rice,regular
383056881,landuse,farmland,regular
383056882,crop,rice,regular
383056882,landuse,farmland,regular
383056883,crop,rice,regular
383056883,landuse,farmland,regular
383056884,crop,rice,regular
383056884,landuse,farmland,regular
383056885,crop,rice,regular
383056885,landuse,farmland,regular
383056886,crop,rice,regular
383056886,landuse,farmland,regular
383056887,crop,rice,regular
383056887,landuse,farmland,regular
383056888,crop,rice,regular
383056888,landuse,farmland,regular
383056889,crop,rice,regular
383056889,landuse,farmland,regular
383056890,crop,rice,regular
383056890,landuse,farmland,regular
383056891,crop,rice,regular
383056891,landuse,farmland,regular
383056892,crop,rice,regular
383056892,landuse,farmland,regular
383056893,crop,rice,regular
383056893,landuse,farmland,regular
383056894,crop,rice,regular
383056894,landuse,farmland,regular
383056895,crop,rice,regular
383056895,landuse,farmland,regular
383056896,crop,rice,regular
383056896,landuse,farmland,regular
383056897,crop,rice,regular
383056897,landuse,farmland,regular
383056898,crop,rice,regular
383056898,landuse,farmland,regular
383056899,crop,rice,regular
383056899,landuse,farmland,regular
383056900,crop,rice,regular
383056900,landuse,farmland,regular
383056901,crop,rice,regular
383056901,landuse,farmland,regular
383056902,crop,rice,regular
383056902,landuse,farmland,regular
383056903,crop,rice,regular
383056903,landuse,farmland,regular
383056904,crop,rice,regular
383056904,landuse,farmland,regular
383056905,crop,rice,regular
383056905,landuse,farmland,regular
383056906,crop,rice,regular
383056906,landuse,farmland,regular
383056907,crop,rice,regular
383056907,landuse,farmland,regular
383056908,crop,rice,regular
383056908,landuse,farmland,regular
383056909,crop,rice,regular
383056909,landuse,farmland,regular
383056910,crop,rice,regular
383056910,landuse,farmland,regular
383056911,crop,rice,regular
383056911,landuse,farmland,regular
383056912,crop,rice,regular
383056912,landuse,farmland,regular
383056913,crop,rice,regular
383056913,landuse,farmland,regular
383056914,crop,rice,regular
383056914,landuse,farmland,regular
383056915,crop,rice,regular
383056915,landuse,farmland,regular
383056916,crop,rice,regular
383056916,landuse,farmland,regular
383056917,crop,rice,regular
383056917,landuse,farmland,regular
383056918,crop,rice,regular
383056918,landuse,farmland,regular
383056919,crop,rice,regular
383056919,landuse,farmland,regular
383056920,crop,rice,regular
383056920,landuse,farmland,regular
383056921,crop,rice,regular
383056921,landuse,farmland,regular
383056922,crop,rice,regular
383056922,landuse,farmland,regular
383056923,crop,rice,regular
383056923,landuse,farmland,regular
383056924,crop,rice,regular
383056924,landuse,farmland,regular
383056925,crop,rice,regular
383056925,landuse,farmland,regular
383056926,crop,rice,regular
383056926,landuse,farmland,regular
383056927,crop,rice,regular
383056927,landuse,farmland,regular
383056928,crop,rice,regular
383056928,landuse,farmland,regular
383056929,crop,rice,regular
383056929,landuse,farmland,regular
383056930,crop,rice,regular
383056930,landuse,farmland,regular
383056931,crop,rice,regular
383056931,landuse,farmland,regular
383056932,crop,rice,regular
383056932,landuse,farmland,regular
383056933,crop,rice,regular
383056933,landuse,farmland,regular
383056934,crop,rice,regular
383056934,landuse,farmland,regular
383056935,crop,rice,regular
383056935,landuse,farmland,regular
383056936,crop,rice,regular
383056936,landuse,farmland,regular
383056937,crop,rice,regular
383056937,landuse,farmland,regular
383056938,crop,rice,regular
383056938,landuse,farmland,regular
383056939,crop,rice,regular
383056939,landuse,farmland,regular
383056940,crop,rice,regular
383056940,landuse,farmland,regular
383056941,crop,rice,regular
383056941,landuse,farmland,regular
383056942,crop,rice,regular
383056942,landuse,farmland,regular
383056943,crop,rice,regular
383056943,landuse,farmland,regular
383056944,crop,rice,regular
383056944,landuse,farmland,regular
383056945,crop,rice,regular
383056945,landuse,farmland,regular
383056946,crop,rice,regular
383056946,landuse,farmland,regular
383056947,crop,rice,regular
383056947,landuse,farmland,regular
383056948,crop,rice,regular
383056948,landuse,farmland,regular
383056949,crop,rice,regular
383056949,landuse,farmland,regular
383056950,crop,rice,regular
383056950,landuse,farmland,regular
383056951,crop,rice,regular
383056951,landuse,farmland,regular
383056952,crop,rice,regular
383056952,landuse,farmland,regular
383056953,crop,rice,regular
383056953,landuse,farmland,regular
383056954,crop,rice,regular
383056954,landuse,farmland,regular
383056955,crop,rice,regular
383056955,landuse,farmland,regular
383056956,crop,rice,regular
383056956,landuse,farmland,regular
383056957,crop,rice,regular
383056957,landuse,farmland,regular
383056958,crop,rice,regular
383056958,landuse,farmland,regular
383056959,crop,rice,regular
383056959,landuse,farmland,regular
383056960,crop,rice,regular
383056960,landuse,farmland,regular
383056961,crop,rice,regular
383056961,landuse,farmland,regular
383056962,crop,rice,regular
383056962,landuse,farmland,regular
383056963,crop,rice,regular
383056963,landuse,farmland,regular
383056964,crop,rice,regular
383056964,landuse,farmland,regular
383056965,crop,rice,regular
383056965,landuse,farmland,regular
383056966,crop,rice,regular
383056966,landuse,farmland,regular
383059588,crop,rice,regular
383059588,landuse,farmland,regular
383059590,crop,rice,regular
383059590,landuse,farmland,regular
383059591,crop,rice,regular
383059591,landuse,farmland,regular
383059592,crop,rice,regular
383059592,landuse,farmland,regular
383059593,crop,rice,regular
383059593,landuse,farmland,regular
383059595,crop,rice,regular
383059595,landuse,farmland,regular
383059597,crop,rice,regular
383059597,landuse,farmland,regular
383059598,crop,rice,regular
383059598,landuse,farmland,regular
383059600,crop,rice,regular
383059600,landuse,farmland,regular
383059602,crop,rice,regular
383059602,landuse,farmland,regular
383059605,crop,rice,regular
383059605,landuse,farmland,regular
383059609,crop,rice,regular
383059609,landuse,farmland,regular
383059611,crop,rice,regular
383059611,landuse,farmland,regular
383059614,crop,rice,regular
383059614,landuse,farmland,regular
383059616,crop,rice,regular
383059616,landuse,farmland,regular
383059618,crop,rice,regular
383059618,landuse,farmland,regular
383059620,crop,rice,regular
383059620,landuse,farmland,regular
383059621,crop,rice,regular
383059621,landuse,farmland,regular
383059624,crop,rice,regular
383059624,landuse,farmland,regular
383059627,crop,rice,regular
383059627,landuse,farmland,regular
383059628,crop,rice,regular
383059628,landuse,farmland,regular
383059630,crop,rice,regular
383059630,landuse,farmland,regular
383059631,crop,rice,regular
383059631,landuse,farmland,regular
383059633,crop,rice,regular
383059633,landuse,farmland,regular
383059635,crop,rice,regular
383059635,landuse,farmland,regular
383059638,crop,rice,regular
383059638,landuse,farmland,regular
383059639,crop,rice,regular
383059639,landuse,farmland,regular
383059643,crop,rice,regular
383059643,landuse,farmland,regular
383084294,crop,rice,regular
383084294,landuse,forest,regular
383084295,landuse,forest,regular
383084296,landuse,forest,regular
383087249,landuse,forest,regular
383257352,crop,rice,regular
383257352,landuse,farmland,regular
383257353,crop,rice,regular
383257353,landuse,farmland,regular
383257354,crop,rice,regular
383257354,landuse,farmland,regular
383257355,crop,rice,regular
383257355,landuse,farmland,regular
383257356,crop,rice,regular
383257356,landuse,farmland,regular
383501815,crop,rice,regular
383501815,landuse,farmland,regular
383501816,crop,rice,regular
383501816,landuse,farmland,regular
383501817,crop,rice,regular
383501817,landuse,farmland,regular
383501818,crop,rice,regular
383501818,landuse,farmland,regular
383501819,crop,rice,regular
383501819,landuse,farmland,regular
383501820,crop,rice,regular
383501820,landuse,farmland,regular
383501821,crop,rice,regular
383501821,landuse,farmland,regular
383501822,crop,rice,regular
383501822,landuse,farmland,regular
383501823,crop,rice,regular
383501823,landuse,farmland,regular
383501824,crop,rice,regular
383501824,landuse,farmland,regular
383501825,crop,rice,regular
383501825,landuse,farmland,regular
383501826,crop,rice,regular
383501826,landuse,farmland,regular
383501827,crop,rice,regular
383501827,landuse,farmland,regular
383501828,crop,rice,regular
383501828,landuse,farmland,regular
383501829,crop,rice,regular
383501829,landuse,farmland,regular
383501830,crop,rice,regular
383501830,landuse,farmland,regular
383501831,crop,rice,regular
383501831,landuse,farmland,regular
383501832,crop,rice,regular
383501832,landuse,farmland,regular
383501833,crop,rice,regular
383501833,landuse,farmland,regular
383501834,crop,rice,regular
383501834,landuse,farmland,regular
383501835,crop,rice,regular
383501835,landuse,farmland,regular
383501836,crop,rice,regular
383501836,landuse,farmland,regular
383501837,crop,rice,regular
383501837,landuse,farmland,regular
383503189,crop,rice,regular
383503189,landuse,farmland,regular
383503190,crop,rice,regular
383503190,landuse,farmland,regular
383503191,crop,rice,regular
383503191,landuse,farmland,regular
383503192,crop,rice,regular
383503192,landuse,farmland,regular
383503193,crop,rice,regular
383503193,landuse,farmland,regular
383503194,crop,rice,regular
383503194,landuse,farmland,regular
383503195,crop,rice,regular
383503195,landuse,farmland,regular
383503196,crop,rice,regular
383503196,landuse,farmland,regular
383503197,crop,rice,regular
383503197,landuse,farmland,regular
383503198,crop,rice,regular
383503198,landuse,farmland,regular
383503199,crop,rice,regular
383503199,landuse,farmland,regular
383503200,crop,rice,regular
383503200,landuse,farmland,regular
383503201,crop,rice,regular
383503201,landuse,farmland,regular
383503202,crop,rice,regular
383503202,landuse,farmland,regular
383503203,crop,rice,regular
383503203,landuse,farmland,regular
383503734,natural,wood,regular
383630998,crop,rice,regular
383630998,landuse,farmland,regular
383630999,crop,rice,regular
383630999,landuse,farmland,regular
383631001,crop,rice,regular
383631001,landuse,farmland,regular
383631002,crop,rice,regular
383631002,landuse,farmland,regular
383631003,crop,rice,regular
383631003,landuse,farmland,regular
383631004,crop,rice,regular
383631004,landuse,farmland,regular
383631005,crop,rice,regular
383631005,landuse,farmland,regular
383631006,crop,rice,regular
383631006,landuse,farmland,regular
383631007,crop,rice,regular
383631007,landuse,farmland,regular
383631008,crop,rice,regular
383631008,landuse,farmland,regular
383631009,crop,rice,regular
383631009,landuse,farmland,regular
383631010,crop,rice,regular
383631010,landuse,farmland,regular
383631011,crop,rice,regular
383631011,landuse,farmland,regular
383631012,crop,rice,regular
383631012,landuse,farmland,regular
383631013,crop,rice,regular
383631013,landuse,farmland,regular
383631014,crop,rice,regular
383631014,landuse,farmland,regular
383631015,crop,rice,regular
383631015,landuse,farmland,regular
383631016,crop,rice,regular
383631016,landuse,farmland,regular
383631017,crop,rice,regular
383631017,landuse,farmland,regular
383631018,crop,rice,regular
383631018,landuse,farmland,regular
383631019,crop,rice,regular
383631019,landuse,farmland,regular
383631020,crop,rice,regular
383631020,landuse,farmland,regular
383631021,crop,rice,regular
383631021,landuse,farmland,regular
383631022,crop,rice,regular
383631022,landuse,farmland,regular
383631023,crop,rice,regular
383631023,landuse,farmland,regular
383631024,crop,rice,regular
383631024,landuse,farmland,regular
383631025,crop,rice,regular
383631025,landuse,farmland,regular
383631026,crop,rice,regular
383631026,landuse,farmland,regular
383631027,crop,rice,regular
383631027,landuse,farmland,regular
383631028,crop,rice,regular
383631028,landuse,farmland,regular
383631029,crop,rice,regular
383631029,landuse,farmland,regular
383631030,crop,rice,regular
383631030,landuse,farmland,regular
383631031,crop,rice,regular
383631031,landuse,farmland,regular
383631032,crop,rice,regular
383631032,landuse,farmland,regular
383631033,crop,rice,regular
383631033,landuse,farmland,regular
383631034,crop,rice,regular
383631034,landuse,farmland,regular
383631035,crop,rice,regular
383631035,landuse,farmland,regular
383631036,crop,rice,regular
383631036,landuse,farmland,regular
383631037,crop,rice,regular
383631037,landuse,farmland,regular
383631038,crop,rice,regular
383631038,landuse,farmland,regular
383631040,crop,rice,regular
383631040,landuse,farmland,regular
383631041,crop,rice,regular
383631041,landuse,farmland,regular
383631042,crop,rice,regular
383631042,landuse,farmland,regular
383631043,crop,rice,regular
383631043,landuse,farmland,regular
383631044,crop,rice,regular
383631044,landuse,farmland,regular
383631045,crop,rice,regular
383631045,landuse,farmland,regular
383631046,crop,rice,regular
383631046,landuse,farmland,regular
383631047,crop,rice,regular
383631047,landuse,farmland,regular
383631048,crop,rice,regular
383631048,landuse,farmland,regular
383631049,crop,rice,regular
383631049,landuse,farmland,regular
383631050,crop,rice,regular
383631050,landuse,farmland,regular
383631051,crop,rice,regular
383631051,landuse,farmland,regular
383631052,crop,rice,regular
383631052,landuse,farmland,regular
383631053,crop,rice,regular
383631053,landuse,farmland,regular
383631054,crop,rice,regular
383631054,landuse,farmland,regular
383631055,crop,rice,regular
383631055,landuse,farmland,regular
383631056,crop,rice,regular
383631056,landuse,farmland,regular
383631057,crop,rice,regular
383631057,landuse,farmland,regular
383632726,crop,rice,regular
383632726,landuse,farmland,regular
383632727,crop,rice,regular
383632727,landuse,farmland,regular
383632728,crop,rice,regular
383632728,landuse,farmland,regular
383632729,crop,rice,regular
383632729,landuse,farmland,regular
383632730,crop,rice,regular
383632730,landuse,farmland,regular
383632731,crop,rice,regular
383632731,landuse,farmland,regular
383632732,crop,rice,regular
383632732,landuse,farmland,regular
383632733,crop,rice,regular
383632733,landuse,farmland,regular
383632734,crop,rice,regular
383632734,landuse,farmland,regular
383632735,crop,rice,regular
383632735,landuse,farmland,regular
383632736,crop,rice,regular
383632736,landuse,farmland,regular
383632737,crop,rice,regular
383632737,landuse,farmland,regular
383632738,crop,rice,regular
383632738,landuse,farmland,regular
383632739,crop,rice,regular
383632739,landuse,farmland,regular
383632740,crop,rice,regular
383632740,landuse,farmland,regular
383632741,crop,rice,regular
383632741,landuse,farmland,regular
383632742,crop,rice,regular
383632742,landuse,farmland,regular
383632743,crop,rice,regular
383632743,landuse,farmland,regular
383632745,crop,rice,regular
383632745,landuse,farmland,regular
383632746,crop,rice,regular
383632746,landuse,farmland,regular
383632747,crop,rice,regular
383632747,landuse,farmland,regular
383632748,crop,rice,regular
383632748,landuse,farmland,regular
383632749,crop,rice,regular
383632749,landuse,farmland,regular
383632750,crop,rice,regular
383632750,landuse,farmland,regular
383632751,crop,rice,regular
383632751,landuse,farmland,regular
383632752,crop,rice,regular
383632752,landuse,farmland,regular
383632753,crop,rice,regular
383632753,landuse,farmland,regular
383632754,crop,rice,regular
383632754,landuse,farmland,regular
383632755,crop,rice,regular
383632755,landuse,farmland,regular
383635365,crop,rice,regular
383635365,landuse,farmland,regular
383635366,crop,rice,regular
383635366,landuse,farmland,regular
383635367,crop,rice,regular
383635367,landuse,farmland,regular
383635368,crop,rice,regular
383635368,landuse,farmland,regular
383635369,crop,rice,regular
383635369,landuse,farmland,regular
383635370,crop,rice,regular
383635370,landuse,farmland,regular
383635371,crop,rice,regular
383635371,landuse,farmland,regular
383635372,crop,rice,regular
383635372,landuse,farmland,regular
383635373,crop,rice,regular
383635373,landuse,farmland,regular
383635375,crop,rice,regular
383635375,landuse,farmland,regular
383635377,crop,rice,regular
383635377,landuse,farmland,regular
383635381,crop,rice,regular
383635381,landuse,farmland,regular
383635383,crop,rice,regular
383635383,landuse,farmland,regular
383635385,crop,rice,regular
383635385,landuse,farmland,regular
383635388,crop,rice,regular
383635388,landuse,farmland,regular
383635390,crop,rice,regular
383635390,landuse,farmland,regular
383635392,crop,rice,regular
383635392,landuse,farmland,regular
383635393,crop,rice,regular
383635393,landuse,farmland,regular
383635397,crop,rice,regular
383635397,landuse,farmland,regular
383635398,crop,rice,regular
383635398,landuse,farmland,regular
383635400,crop,rice,regular
383635400,landuse,farmland,regular
383635401,crop,rice,regular
383635401,landuse,farmland,regular
383635403,crop,rice,regular
383635403,landuse,farmland,regular
383635405,crop,rice,regular
383635405,landuse,farmland,regular
383635407,crop,rice,regular
383635407,landuse,farmland,regular
383635408,crop,rice,regular
383635408,landuse,farmland,regular
383635409,crop,rice,regular
383635409,landuse,farmland,regular
383635410,crop,rice,regular
383635410,landuse,farmland,regular
383666130,crop,rice,regular
383666130,landuse,farmland,regular
383666131,crop,rice,regular
383666131,landuse,farmland,regular
383666132,crop,rice,regular
383666132,landuse,farmland,regular
383666133,crop,rice,regular
383666133,landuse,farmland,regular
383666134,crop,rice,regular
383666134,landuse,farmland,regular
383666135,crop,rice,regular
383666135,landuse,farmland,regular
383666136,crop,rice,regular
383666136,landuse,farmland,regular
383666137,crop,rice,regular
383666137,landuse,farmland,regular
383666138,crop,rice,regular
383666138,landuse,farmland,regular
383666139,crop,rice,regular
383666139,landuse,farmland,regular
383666140,crop,rice,regular
383666140,landuse,farmland,regular
383666141,crop,rice,regular
383666141,landuse,farmland,regular
383666142,crop,rice,regular
383666142,landuse,farmland,regular
383666143,crop,rice,regular
383666143,landuse,farmland,regular
383666144,crop,rice,regular
383666144,landuse,farmland,regular
383666145,crop,rice,regular
383666145,landuse,farmland,regular
383666146,crop,rice,regular
383666146,landuse,farmland,regular
383666147,crop,rice,regular
383666147,landuse,farmland,regular
383666148,crop,rice,regular
383666148,landuse,farmland,regular
383666149,crop,rice,regular
383666149,landuse,farmland,regular
383666150,crop,rice,regular
383666150,landuse,farmland,regular
383666151,crop,rice,regular
383666151,landuse,farmland,regular
383666152,crop,rice,regular
383666152,landuse,farmland,regular
383666153,crop,rice,regular
383666153,landuse,farmland,regular
383666154,crop,rice,regular
383666154,landuse,farmland,regular
383666155,crop,rice,regular
383666155,landuse,farmland,regular
383666156,crop,rice,regular
383666156,landuse,farmland,regular
383666157,crop,rice,regular
383666157,landuse,farmland,regular
383666158,crop,rice,regular
383666158,landuse,farmland,regular
383666159,crop,rice,regular
383666159,landuse,farmland,regular
383666160,crop,rice,regular
383666160,landuse,farmland,regular
383666161,crop,rice,regular
383666161,landuse,farmland,regular
383666162,crop,rice,regular
383666162,landuse,farmland,regular
383666163,crop,rice,regular
383666163,landuse,farmland,regular
383666164,crop,rice,regular
383666164,landuse,farmland,regular
383666165,crop,rice,regular
383666165,landuse,farmland,regular
383666166,crop,rice,regular
383666166,landuse,farmland,regular
383666167,crop,rice,regular
383666167,landuse,farmland,regular
383666168,crop,rice,regular
383666168,landuse,farmland,regular
383666169,crop,rice,regular
383666169,landuse,farmland,regular
383666170,crop,rice,regular
383666170,landuse,farmland,regular
383666171,crop,rice,regular
383666171,landuse,farmland,regular
383666172,crop,rice,regular
383666172,landuse,farmland,regular
383666173,crop,rice,regular
383666173,landuse,farmland,regular
383666174,crop,rice,regular
383666174,landuse,farmland,regular
383666175,crop,rice,regular
383666175,landuse,farmland,regular
383666176,crop,rice,regular
383666176,landuse,farmland,regular
383666177,crop,rice,regular
383666177,landuse,farmland,regular
383666178,crop,rice,regular
383666178,landuse,farmland,regular
383666179,crop,rice,regular
383666179,landuse,farmland,regular
383666180,crop,rice,regular
383666180,landuse,farmland,regular
383666181,crop,rice,regular
383666181,landuse,farmland,regular
383666182,crop,rice,regular
383666182,landuse,farmland,regular
383666183,crop,rice,regular
383666183,landuse,farmland,regular
383666184,crop,rice,regular
383666184,landuse,farmland,regular
383666185,crop,rice,regular
383666185,landuse,farmland,regular
383666186,crop,rice,regular
383666186,landuse,farmland,regular
383666187,crop,rice,regular
383666187,landuse,farmland,regular
383666188,crop,rice,regular
383666188,landuse,farmland,regular
383666189,crop,rice,regular
383666189,landuse,farmland,regular
383666190,crop,rice,regular
383666190,landuse,farmland,regular
383666191,crop,rice,regular
383666191,landuse,farmland,regular
383680438,crop,rice,regular
383680438,landuse,farmland,regular
383680439,crop,rice,regular
383680439,landuse,farmland,regular
383680440,crop,rice,regular
383680440,landuse,farmland,regular
383680441,crop,rice,regular
383680441,landuse,farmland,regular
383680443,crop,rice,regular
383680443,landuse,farmland,regular
383680445,crop,rice,regular
383680445,landuse,farmland,regular
383680448,crop,rice,regular
383680448,landuse,farmland,regular
383680451,crop,rice,regular
383680451,landuse,farmland,regular
383680454,crop,rice,regular
383680454,landuse,farmland,regular
383680456,crop,rice,regular
383680456,landuse,farmland,regular
383680458,crop,rice,regular
383680458,landuse,farmland,regular
383680461,crop,rice,regular
383680461,landuse,farmland,regular
383680463,crop,rice,regular
383680463,landuse,farmland,regular
383680466,crop,rice,regular
383680466,landuse,farmland,regular
383680468,crop,rice,regular
383680468,landuse,farmland,regular
383680469,crop,rice,regular
383680469,landuse,farmland,regular
383680471,crop,rice,regular
383680471,landuse,farmland,regular
383680474,crop,rice,regular
383680474,landuse,farmland,regular
383680476,crop,rice,regular
383680476,landuse,farmland,regular
383680479,crop,rice,regular
383680479,landuse,farmland,regular
383680480,crop,rice,regular
383680480,landuse,farmland,regular
383730617,access,private,regular
383730617,highway,residential,regular
383730617,maxspeed,20,regular
383730617,name,Casa de Balangan Road,regular
383730617,oneway,no,regular
383730617,surface,concrete:lanes,regular
383950425,highway,path,regular
383950428,highway,path,regular
383950430,highway,path,regular
383950430,name,Quadbike Track,regular
385133007,city,Tabanan,addr
385133007,postcode,82121,addr
385133007,street,Jalan Raya Tanah Lot,addr
385133007,landuse,residential,regular
385133007,name,Pandak Mansion,regular
385133373,highway,residential,regular
385133373,maxspeed,20,regular
385133373,name,Pandak Mansion 1 - 10,regular
385133373,oneway,no,regular
385133553,highway,residential,regular
385133553,maxspeed,20,regular
385133553,name,Pandak Mansion,regular
385135605,landuse,retail,regular
385135605,name,Benoa Square,regular
385135608,city,Jimbaran,addr
385135608,postcode,80364,addr
385135608,street,Jalan Bypass Ngurah Rai,addr
385135608,area,yes,regular
385135608,building,yes,regular
385135608,levels,4,building
385135608,name,Benoa Square,regular
385135608,operator,PT Pelaksana Jaya Mulya,regular
385135608,shop,mall,regular
385135608,start_date,2011,regular
385135608,website,http://www.benoasquarebali.com/,regular
385135612,highway,service,regular
385135612,service,parking_aisle,regular
385135615,highway,service,regular
385135615,service,parking_aisle,regular
385135617,highway,service,regular
385135617,service,parking_aisle,regular
385135619,amenity,parking,regular
385135621,city,Jimbaran,addr
385135621,street,Jalan Bypass Ngurah Rai,addr
385135621,amenity,cafe,regular
385135621,building,yes,regular
385135621,cuisine,donut,regular
385135621,internet_access,yes,regular
385135621,name,Dunkin Donuts,regular
385508984,highway,service,regular
385508984,name,Waturenggong Gang 19,regular
385508984,service,alley,regular
385508985,highway,service,regular
385508985,name,Tukad Pakerisan Gang 2,regular
385508985,service,alley,regular
385508986,highway,service,regular
385508986,name,Tukad Melangit Gang 3,regular
385508986,service,alley,regular
385508987,highway,service,regular
385508987,name,Tukad Melangit Gang 3A,regular
385508987,service,alley,regular
385508988,highway,service,regular
385508988,name,Tukad Melangit Gang 3B,regular
385508988,service,alley,regular
385508989,highway,service,regular
385508989,name,Tukad Pakerisan Gang 14A,regular
385508989,service,alley,regular
